generation,evaluated_individuals,min_fitness,max_fitness,avg_fitness,std_fitness
0,4,0.00023516483529037105,0.00027937107435052286,0.00026087854296400083,1.1036394612918335e-05
1,4,0.00023610491035010864,0.0002754962255733825,0.00026192784176371213,1.0878026952148714e-05
2,4,0.0002508640021313714,0.0002777177285703469,0.00026672671273762885,7.76192580536033e-06
3,4,0.00025771637943608456,0.0002910416690817316,0.0002736618097983794,8.726944059714272e-06
4,4,0.00025452000083366815,0.00028257737649267433,0.000271451197146453,8.446163793734237e-06
5,4,0.0002479755291817425,0.00028113376530970724,0.00026958535630629206,1.0346719987437936e-05
6,4,0.000251352419650547,0.0002870949826660863,0.0002694800912556599,1.0659554059774783e-05
7,4,0.0002469505026564829,0.000289419476350489,0.0002651190599390152,1.2157988437192066e-05
8,4,0.0002441338069944754,0.00028860380103252114,0.00026873978833831416,1.2672422113165961e-05
9,4,0.00024630740167883036,0.000285161671002332,0.0002698048263701808,1.1618890528645169e-05
10,4,0.0002501050208538393,0.000285161671002332,0.0002706997609932999,1.2275990882533585e-05
11,4,0.0002513790971586389,0.0002974550599340634,0.0002688912887453463,1.242657252619789e-05
12,4,0.0002514711051602909,0.0002914067235009665,0.0002711422204617975,1.3000034576959552e-05
13,4,0.0002497486742788409,0.0002969306324984715,0.00027209124985867706,1.306843574016491e-05
14,4,0.0002497250801234457,0.00029136299812552487,0.00027299361865053983,1.134213886109497e-05
15,4,0.0002499646223218234,0.0002860896810822905,0.00027054298237372655,9.353449420813222e-06
16,4,0.00025202018526467577,0.00028851326361056204,0.0002688240457696406,9.831527886369008e-06
17,4,0.00025352252040752735,0.00028851326361056204,0.00027135928237362415,1.1237053348038048e-05
18,4,0.0002492190558338344,0.0002875931222119707,0.0002716637372507782,1.0004995495365269e-05
19,4,0.00024788401998075465,0.0002875931222119707,0.0002683302566916532,1.400960597684134e-05
20,4,0.0002495347087579,0.0002901996064187776,0.00027051394140021744,1.0614176490048359e-05
21,4,0.00024513483645738994,0.0002850131425258785,0.000263677530943449,1.101094440526339e-05
22,4,0.00024361866652653562,0.0002850131425258785,0.0002663630018325467,1.1374874989602496e-05
23,4,0.0002483648123750158,0.0002881675118977687,0.00026504449147693487,1.2045537110547608e-05
24,4,0.0002525438673295794,0.00028169752221936717,0.000266621699433842,9.249267044860604e-06
25,4,0.0002577905432734894,0.00029661835001836776,0.0002743721153630556,1.0242424536067362e-05
26,4,0.0002544282106374011,0.0002941691825260362,0.0002751232250564934,1.1617034604394578e-05
27,4,0.00025172318197547427,0.0002941691825260362,0.0002680577226784355,1.3850669230006965e-05
28,4,0.0002478984230666928,0.00029462599951740024,0.00026625722990345055,1.3746655265245506e-05
29,4,0.00023745795017380522,0.0002836292429782916,0.0002676502663918097,1.321814470999673e-05
30,4,0.000249471621541895,0.00029270240758123416,0.00026921131207084,1.0630111675792162e-05
31,4,0.00025104750451184876,0.0003013264167577971,0.0002779789848702654,1.4346356323276233e-05
32,4,0.0002587261810547967,0.0003013264167577971,0.0002777247257507686,1.2910876722537173e-05
33,4,0.00025686397378413126,0.0002997283605738119,0.00028024485250528687,1.2770408945296454e-05
34,4,0.00026171397154999335,0.0002944603929781171,0.0002782081870255338,1.1542785874584284e-05
35,4,0.0002603999488058517,0.0002915522805035896,0.00027641682253196976,8.687515691548232e-06
36,4,0.00026500769864852314,0.0002988074352208613,0.0002786188916722538,9.867959938755842e-06
37,4,0.00024806852008342316,0.000302805115157629,0.0002728872446715924,1.3877745332423465e-05
38,4,0.00025606627897048533,0.00030777245516825605,0.00027564903624934585,1.5472002622494226e-05
39,4,0.00024928508292900077,0.00031676058247773816,0.0002788088011657317,1.8043351496500234e-05
40,4,0.00025249102454724155,0.00031344713272185066,0.00027915807196745955,1.932845932261035e-05
41,4,0.00025543052877756184,0.0003127120411901075,0.0002761192167253385,1.7860175243255862e-05
42,4,0.00026044472649624676,0.00030130699366311635,0.00027794596863128595,1.3034201472531264e-05
43,4,0.0002482381944861594,0.00029895173740755043,0.00027398498960150774,1.761781788901062e-05
44,4,0.0002576036940865667,0.00030401146642158004,0.00027692696375778347,1.5972528818084295e-05
45,4,0.0002625218637949044,0.0003090122135042377,0.00027943188329510586,1.473604137991128e-05
46,4,0.00024948346917142756,0.00030622086988490446,0.00027785569196068144,1.8144024875493515e-05
47,4,0.00024210691350486232,0.00030622086988490446,0.0002711129847784841,1.6373412467696324e-05
48,4,0.00025305883587593527,0.00030622086988490446,0.00027121101905977333,1.4822103895891229e-05
49,4,0.00024835123059987595,0.0003077829648794928,0.0002699656590943504,1.5660973826888912e-05
50,4,0.00024477665550437543,0.00029188906551571745,0.00026981197032930774,1.3568219842292306e-05
51,4,0.0002508538178169806,0.00028872760641459233,0.0002733144145008933,1.0501496580743883e-05
52,4,0.00025604562310460913,0.0002872831917691945,0.00027228937552041435,8.849201435885222e-06
53,4,0.00025087508239969185,0.0002986129796670202,0.00027738413610851973,1.271287759599263e-05
54,4,0.00026330973581763353,0.0003048345038899627,0.00028414715020604953,1.4222865288026415e-05
55,4,0.000257457465438842,0.0003048345038899627,0.0002823735062917602,1.3456451501259406e-05
56,4,0.0002527654278342353,0.0002955160051774877,0.00027539322469440905,1.2542207308399164e-05
57,4,0.0002621103731161589,0.0002993173888208277,0.0002801666250879037,1.2658691535017326e-05
58,4,0.0002593617132359818,0.0002993173888208277,0.00028003229968999026,1.3306332294890825e-05
59,4,0.0002694274227328406,0.0002995483783973971,0.00028309528635426807,1.0335517475425166e-05
