generation,evaluated_individuals,min_fitness,max_fitness,avg_fitness,std_fitness
0,4,0.0002307877744044207,0.0002679170178022572,0.0002488882027177237,9.113633211398735e-06
1,4,0.00022707020854367797,0.0002702586598092701,0.0002472328208054978,1.1723881104569268e-05
2,4,0.0002333614927109839,0.00027036009728728726,0.0002525227329150133,9.632074567896676e-06
3,4,0.00023016229066262915,0.0002679471970669559,0.00025075334823170556,9.371379143309317e-06
4,4,0.00024279147313989222,0.0002689137065866172,0.00025572497506995125,8.395758053453263e-06
5,4,0.00024280802308538816,0.00027871569695962924,0.0002591369496258845,1.0763449856688257e-05
6,4,0.00024813691972963217,0.0002841042695901503,0.000263995635495886,1.0646393079580281e-05
7,4,0.00024615108882059076,0.0002812484402807638,0.0002633070844222594,1.1947052913556331e-05
8,4,0.0002390297442299405,0.0002812484402807638,0.00025974400910254333,1.1844667028419673e-05
9,4,0.00024907539058254013,0.0002931875798018236,0.00026298043471632544,1.0163493982066571e-05
10,4,0.00024247676662010452,0.0002929841594871867,0.00026308078277959414,1.3529725578680467e-05
11,4,0.0002465976204919392,0.00028378453833315646,0.00026296392867784,9.810818868257594e-06
12,4,0.00023405265782216163,0.00028378453833315646,0.000263585856106069,1.0741130411978475e-05
13,4,0.00023375836509342991,0.00028378453833315646,0.0002618880572501869,1.4196573790522228e-05
14,4,0.00023739768099036054,0.00029238919585012767,0.0002592838272650174,1.3693253234160867e-05
15,4,0.00024010471217879883,0.00029676285852472126,0.00026190227337724814,1.548469962224489e-05
16,4,0.00024468899885980163,0.0002888202970397134,0.0002619207199513234,1.2325896536933829e-05
17,4,0.00024138461633158882,0.00028871050750805096,0.00026187153540675203,1.409075903240195e-05
18,4,0.0002361989892284492,0.0002808896767573342,0.00026188391648365337,1.2510800993912418e-05
19,4,0.00023662162230040273,0.0002887166409191379,0.00026105236997698227,1.2645351592085864e-05
20,4,0.00024173513106695075,0.0002887166409191379,0.00026436080310833385,1.3764747670175931e-05
21,4,0.00024157912072802446,0.0002829097596758666,0.0002639551279977384,1.2965051995824139e-05
22,4,0.0002452032211904545,0.00027968964466078684,0.00026318277543180486,9.656962728898111e-06
23,4,0.0002520547545055185,0.00027968964466078684,0.0002642410973326469,7.4149722990351465e-06
24,4,0.0002515820648319448,0.00027968964466078684,0.0002672130024771514,8.42351551766598e-06
25,4,0.00024294619822631973,0.00028449404440411834,0.0002619027369525022,1.1618269916810658e-05
26,4,0.0002405485142938047,0.00028449404440411834,0.00026573208087976206,1.1915557937619949e-05
27,4,0.00024226199446608542,0.00028449404440411834,0.0002614710537685888,1.3381311292670836e-05
28,4,0.00023872197502572417,0.0002912181679846243,0.00026262352998284854,1.5142525034016434e-05
29,4,0.0002378487011760391,0.00028889396881505935,0.00025965647452189295,1.5897910493872487e-05
30,4,0.00023818506023493994,0.00028889396881505935,0.0002623625119397465,1.634160063646768e-05
31,4,0.00024227818357640553,0.0002929387692524207,0.0002680849073375234,1.6834277265684945e-05
32,4,0.00023914591661251903,0.0002981204804259352,0.000272372353216023,1.6932509046912224e-05
33,4,0.0002422534174194773,0.00029810438333683167,0.00027309972752032334,1.8350468228362602e-05
34,4,0.00024456871756666035,0.0002938731049122227,0.000272239200573597,1.4594067410796854e-05
35,4,0.00024210585344928222,0.0003001697639359872,0.0002700120160877641,1.8303058297620018e-05
36,4,0.00024020818260108695,0.0002981002461393899,0.0002669615461572394,1.8544663827231276e-05
37,4,0.00023720600795830478,0.0002967246556180044,0.0002669372458239845,1.812231258990438e-05
38,4,0.00023288346803977303,0.00029111942485852326,0.0002591981201617099,1.9768376635559273e-05
39,4,0.00024357995592109196,0.000292711510446153,0.00026715143467780935,1.5094675523174265e-05
40,4,0.00023909175038455487,0.00028499576587413225,0.00026307188124498196,1.6539062273660223e-05
41,4,0.00023993837011505742,0.000288110677367997,0.00026810198392427005,1.6643093082801124e-05
42,4,0.00023871522518903877,0.00028701941443495864,0.0002672342594002061,1.5661733447756324e-05
43,4,0.00025598423884456317,0.0002897937802665142,0.00027355484784451466,1.0004099446937113e-05
44,4,0.0002519341841014546,0.000287025732254817,0.00027042551686671905,1.081163751968764e-05
45,4,0.0002514776071298613,0.0002855568273492382,0.00026611858363218184,1.0168235703698072e-05
46,4,0.0002466835091153955,0.0002886018804880545,0.0002594988657750286,9.850807865231387e-06
47,4,0.0002335891004320928,0.00028809514585763856,0.0002613071907506656,1.5330177790816436e-05
48,4,0.00024884809628862743,0.000289640816028876,0.00026776176082261394,1.0673021297980097e-05
49,4,0.00023947298078974438,0.0002879723605663954,0.00026760178075954915,1.4185749936988e-05
50,4,0.00024062672708579603,0.0002898974465249302,0.0002672873491063056,1.5055795276218019e-05
51,4,0.0002496767419529695,0.0002898974465249302,0.00026555861358439574,1.358035989049424e-05
52,4,0.0002424536292462594,0.0002898974465249302,0.0002581740501634519,1.2395441928256689e-05
53,4,0.00023792198480099234,0.0002891460159003296,0.00025955029818128483,1.6122712607647257e-05
54,4,0.00023498519910473276,0.0002860352032802473,0.00025535155005143855,1.6360053292493884e-05
55,4,0.0002388409745725826,0.0002857932282358649,0.000258508203958228,1.573117897689139e-05
56,4,0.00024127488491288847,0.000296579310512525,0.0002675166167124939,1.6605881834923962e-05
57,4,0.0002395876112904875,0.00029016087357816074,0.00026617902088912936,1.48065900888508e-05
58,4,0.00023806615730525375,0.0002801670472459525,0.0002601698276244813,1.292831200311971e-05
59,4,0.00024187672077837776,0.0002801670472459525,0.0002603556269317108,1.2452119803398805e-05
