generation,evaluated_individuals,min_fitness,max_fitness,avg_fitness,std_fitness
0,4,0.00021093034090870528,0.00024137169031798633,0.0002251927591482348,8.951173266500886e-06
1,4,0.00020649134152756946,0.00024942982213406516,0.00022816016978283448,1.1232860023406056e-05
2,4,0.00021116176820413086,0.0002444127270620269,0.0002274352653181785,8.76925051474324e-06
3,4,0.0002104042735620191,0.0002510042225936214,0.0002313260407409048,1.068630607945944e-05
4,4,0.0002146856453091816,0.00025103091416189306,0.00023182937426365107,1.0202077132124284e-05
5,4,0.0002158931853582382,0.0002520164799535965,0.00023273099382904735,1.0837310743790098e-05
6,4,0.0002244836108919594,0.000251608773914233,0.00023528448219473644,8.907868654510318e-06
7,4,0.0002184790107877146,0.000252127861614095,0.00024039248828284978,8.149015909959784e-06
8,4,0.00022324604412679404,0.00025667043656266977,0.00023652697831899627,8.50270809072308e-06
9,4,0.00022299846304539472,0.0002681814088589376,0.000241002817568232,1.0683703145245716e-05
10,4,0.00021637838118438016,0.00026651034523450935,0.0002388455562146639,1.3789254466949737e-05
11,4,0.00021880624373494853,0.000260829092922732,0.00023983295517088162,1.211333189415883e-05
12,4,0.00021738717709638078,0.00025315441317642505,0.00024214493022370662,9.394635686888452e-06
13,4,0.00022206563576548493,0.00025584636954919095,0.0002425288007503966,1.0160505196930648e-05
14,4,0.00022409124505575557,0.00025442554734630025,0.00023923910186262492,9.567027515735814e-06
15,4,0.00022578755452981985,0.0002558441303988368,0.00024192849354867733,9.654983758105518e-06
16,4,0.0002116959149372819,0.0002558441303988368,0.00023992284696864493,1.330274346903986e-05
17,4,0.00021923686182948702,0.0002564496321902392,0.0002419124932125524,1.1897801079346217e-05
18,4,0.00022327827927715282,0.0002588225316148942,0.00024015084636289877,9.352358946193814e-06
19,4,0.00022481756151185227,0.0002588225316148942,0.00023749393749339368,1.1549249783913194e-05
20,4,0.00021034720621047667,0.00025156256217801767,0.00023508557853353057,1.4482571763455478e-05
21,4,0.00021447556787341035,0.00026134422551169677,0.0002387761418510313,1.6010583567261603e-05
22,4,0.00022155207746910448,0.00025884282507630736,0.00023781861904925762,1.1287723172438225e-05
23,4,0.0002146838366605061,0.00026405669932211506,0.00023843848447199098,1.2630820669446595e-05
24,4,0.0002199812759796945,0.00025964732696288526,0.00023939317129575803,1.1734581718422054e-05
25,4,0.00022231310498240588,0.0002602704108962236,0.00023747501041916264,9.51177720472972e-06
26,4,0.0002107943649284504,0.0002622152471124223,0.00023476344906390813,1.5125802887379775e-05
27,4,0.00020923750690857092,0.0002622152471124223,0.0002364798645724699,1.1811374165534086e-05
28,4,0.0002196782950856367,0.000258960830879629,0.0002397091145075384,9.816093229113998e-06
29,4,0.0002249343463179597,0.00026489298089523274,0.0002406465505447741,1.1110889032954363e-05
30,4,0.0002168413146672919,0.00025643433849843267,0.0002420453490627167,9.574938108578635e-06
31,4,0.00021536938375561748,0.0002612609476925203,0.00023952759297851366,1.2152866043223228e-05
32,4,0.000218957447765968,0.0002612609476925203,0.0002415183541237071,1.192365811103932e-05
33,4,0.00022396907682282682,0.0002612609476925203,0.00024159170982049504,1.0534810912324346e-05
34,4,0.00021016331214972816,0.0002612609476925203,0.00023789534937386085,1.4918802386349719e-05
35,4,0.000224761014175365,0.0002596660617476357,0.00024103686509429825,1.1539383645458877e-05
36,4,0.00021440442427193173,0.0002596660617476357,0.00023926486854053552,1.1804384246544047e-05
37,4,0.00022572589086427663,0.0002595081376216594,0.00024100846395118457,1.025509357744707e-05
38,4,0.00022231393843237315,0.0002595081376216594,0.00024166008692513697,1.0196436807708138e-05
39,4,0.00022010837928363155,0.0002595081376216594,0.00023994002788043297,1.1344587305809476e-05
40,4,0.00021564618872904064,0.0002599481369979833,0.00024001025418302963,1.1628942409127704e-05
41,4,0.00021438006374713048,0.0002686563821499463,0.0002409374679160729,1.3923595738279481e-05
42,4,0.0002275214006463885,0.00026922790761962803,0.00024314012420099113,1.3118188039036538e-05
43,4,0.00021018646381045452,0.0002663568880062124,0.00023971683087991376,1.4374099556753171e-05
44,4,0.0002088779908839315,0.0002685615455257222,0.00024134986712142257,1.465630843190623e-05
45,4,0.00022257605508894604,0.0002659918882542027,0.00024294873154270574,1.2315241957189937e-05
46,4,0.00022644886805653274,0.0002657629305340349,0.00024105492687266698,1.2277010381983547e-05
47,4,0.00022232633955007695,0.0002657629305340349,0.00024067473204940291,1.0479410218337852e-05
48,4,0.00022097692138744391,0.00027402075760071587,0.000244475222602791,1.5109999683683799e-05
49,4,0.0002156018662436256,0.00027402075760071587,0.00023808569307323012,1.4353864342685366e-05
50,4,0.00021525890543059816,0.000263218000578398,0.00023717754169775516,1.3940028294134122e-05
51,4,0.00021823110428927176,0.0002619878205721841,0.00023581117595286366,1.2959998692850563e-05
52,4,0.00022662334276114853,0.00025999330145867457,0.00023665181448866932,8.063136198654669e-06
53,4,0.00022756149078786644,0.00025394115080526903,0.00023673561957027962,7.508936810098541e-06
54,4,0.00021519405737272865,0.0002499447971396026,0.00023752151027340267,1.0133726289262275e-05
55,4,0.00021476126188336273,0.00024885452751365533,0.00023337479004292779,9.76353594446054e-06
56,4,0.0002123079148547065,0.00025319865606547056,0.00023423400400405256,1.072295289475439e-05
57,4,0.00021614521871530086,0.0002532845013454037,0.00023787169548068402,1.1490104771166357e-05
58,4,0.00022889468975571443,0.00025063623261799224,0.00024276274670486384,6.0937345969565445e-06
59,4,0.0002196606823609973,0.00026043724254541043,0.000238116436565348,1.2731889834106499e-05
