generation,evaluated_individuals,min_fitness,max_fitness,avg_fitness,std_fitness
0,4,0.00021093034090870528,0.00024137169031798633,0.0002251927591482348,8.951173266500886e-06
1,4,0.00021463555061757345,0.00024553448824789486,0.00022880310066173266,8.179132209844376e-06
2,4,0.00021364491808928112,0.00025289299573137735,0.00023168211428308024,1.040529801636839e-05
3,4,0.0002146133457035096,0.0002579012897109004,0.00023432190146471078,1.1231602891491608e-05
4,4,0.00021625179842228045,0.0002614783954603374,0.00023578534171286432,1.1104664131309318e-05
5,4,0.00021983616890651383,0.000264321907320584,0.00024041651090509964,1.210817150297712e-05
6,4,0.00022678704072472025,0.000264321907320584,0.00024194989182697307,9.621366610405726e-06
7,4,0.00021405020966224462,0.000255676591393627,0.00024095231198505252,1.1337446779471477e-05
8,4,0.0002077415461982594,0.00025728638737434697,0.00023898798059072404,1.4207198225057169e-05
9,4,0.00021361968590954123,0.0002575866258133769,0.0002435733382107404,1.4278402851677394e-05
10,4,0.00020012979170843975,0.0002575866258133769,0.00023841417093700088,1.5048438597076932e-05
11,4,0.0002172051766260413,0.0002575866258133769,0.00023682002155317705,1.1513041666943927e-05
12,4,0.00022098752116991665,0.0002567726783683041,0.00023914676900571181,1.0948730191844504e-05
13,4,0.00021741814186297141,0.0002618087816826123,0.0002371203094825883,1.0517502136584084e-05
14,4,0.0002157605067881347,0.0002622481192020179,0.00023374679081023604,1.0098371865045905e-05
15,4,0.00021672005944027545,0.0002687718482965526,0.0002404387608098167,1.3684231419948312e-05
16,4,0.0002240588328528074,0.00026324549769908404,0.00024080771341620648,1.0768761872933701e-05
17,4,0.00022346784082010658,0.00026324549769908404,0.0002404786648433931,1.158622953110521e-05
18,4,0.00021875759467495607,0.00026224140486416365,0.00024247584349299488,1.3185746384165367e-05
19,4,0.00022170301952895909,0.0002580480525079346,0.0002375376701945941,7.108357612608821e-06
20,4,0.00022514496373054487,0.0002571539980856789,0.00023736818411317765,9.543893941858558e-06
21,4,0.00020839800073070743,0.0002539434716205809,0.0002377630006333322,1.0758565254729172e-05
22,4,0.00021362298846132615,0.0002515885623018576,0.00023891169398094917,1.055057060611869e-05
23,4,0.00020713877499169527,0.00026140313740330104,0.00023542061064954,1.3141344891640653e-05
24,4,0.0002156564928902319,0.00026140313740330104,0.00023584526835375192,1.407380939159165e-05
25,4,0.00021629076576515406,0.0002571492536116215,0.00023635368333509393,1.2747858975340736e-05
26,4,0.00021573317984364563,0.0002577548228463529,0.00023561017317042784,1.2207378142911816e-05
27,4,0.00021097240294167005,0.0002528887754682745,0.00023470417650796083,1.2671409370395243e-05
28,4,0.00021082147211417778,0.0002521757469152638,0.00023523743679849926,1.324470026054741e-05
29,4,0.00021739830124935724,0.00025685163228057116,0.00023571176079044837,1.2694285595396207e-05
30,4,0.00021217293811276117,0.00025674801427269945,0.00023508656625334667,1.1865573226452747e-05
31,4,0.00021652819707817467,0.00025674801427269945,0.0002353798492278621,1.2350932108483479e-05
32,4,0.00021674951455366885,0.0002731735880063444,0.00024029368617919708,1.4294923662028316e-05
33,4,0.00021208543545922536,0.0002731735880063444,0.00023847620385387204,1.5574145468872984e-05
34,4,0.00022184757526948532,0.0002731735880063444,0.00024027457389222797,1.2374073964908285e-05
35,4,0.00021516098598461098,0.0002598271078559039,0.00024152728758212565,1.161966484142187e-05
36,4,0.00021275180670632542,0.00025524471053043783,0.0002373639130756802,1.1275779946720684e-05
37,4,0.0002156843816498633,0.0002605110689178474,0.0002391741133560252,1.155469760851608e-05
38,4,0.0002229320126476927,0.00025654269095716855,0.00023602178387566045,1.094724806006318e-05
39,4,0.00021412352512074524,0.00025373720199371583,0.0002334828293667701,1.2051048542689188e-05
40,4,0.00021685878062127994,0.00025207258556929856,0.00023455720749241928,1.0605854188327004e-05
41,4,0.00021077817949644433,0.0002494211146243098,0.00023304930569060834,1.1964161509180148e-05
42,4,0.00022086751499252814,0.000249993694472413,0.0002346412355866153,9.61266032151449e-06
43,4,0.00021696683783368692,0.0002482783705518566,0.00023307596043391156,1.1766907914688835e-05
44,4,0.00021555440177817723,0.00024805650498342175,0.0002324379804263665,8.538260703915834e-06
45,4,0.00022390171615775287,0.0002541498755278455,0.00023300242393079442,6.9053145000850525e-06
46,4,0.00022036908885316136,0.00026022121619684514,0.00023737627288550168,1.080255740471393e-05
47,4,0.00021033429340606744,0.0002592017881495284,0.0002302732598898394,1.3647203205927408e-05
48,4,0.00021869032568698328,0.00025915376654103136,0.00023671463775515916,1.1498042013690858e-05
49,4,0.00021721029144448228,0.0002544180767765789,0.0002354399098236758,9.416571676149305e-06
50,4,0.00021525433453796955,0.00025203330886593525,0.00023881279987663832,9.186633549490706e-06
51,4,0.00022132863402321923,0.00025410713593011596,0.00023550754508537872,1.0139967708463006e-05
52,4,0.00022229273610887743,0.0002558642428845881,0.00023646440511348213,9.3350290206936e-06
53,4,0.0002150995890836842,0.00025023210329989384,0.00023378391814448413,1.0812064373814587e-05
54,4,0.0002219698743064975,0.00025444268572808533,0.00023840181751346297,1.0056985805829776e-05
55,4,0.00021935171054196203,0.0002555674290115433,0.00023639654359100673,9.140988347009696e-06
56,4,0.00021909932419915217,0.0002555674290115433,0.0002349444120608409,1.0539624733196438e-05
57,4,0.00021599590452954094,0.000249469624534244,0.00023078188801863917,9.240696579792062e-06
58,4,0.00021349374087228774,0.000249469624534244,0.00023171215898733322,1.0151964645227905e-05
59,4,0.00021933893732809995,0.000249469624534244,0.0002348643789057782,8.213042343849294e-06
