generation,evaluated_individuals,min_fitness,max_fitness,avg_fitness,std_fitness
0,4,0.00029859984619130694,0.0003453988317104095,0.00031825717548019695,1.414218064181338e-05
1,4,0.00030336726032162995,0.00035167183942550086,0.00032221265291376477,1.332356096385391e-05
2,4,0.00030844785209467926,0.00035218868359292675,0.0003329057785755877,1.063003381087594e-05
3,4,0.00030832996669444317,0.00035911167032361005,0.00033194817550375724,1.6817506936560856e-05
4,4,0.00030700159614571834,0.00035977621635698476,0.00033062502588834954,1.3978791480920548e-05
5,4,0.0003095475739577215,0.00036357895983082174,0.00033540619118188137,1.6975286987882754e-05
6,4,0.00030176953604346,0.00036357895983082174,0.0003314442030425605,1.8765914123159062e-05
7,4,0.00030161614090118053,0.00036701703493708716,0.00033340865635519534,1.8075658518607352e-05
8,4,0.00029856282485524497,0.00036192070393898745,0.00033338201005530014,1.620231769860719e-05
9,4,0.0003082473426874684,0.00035915490828240435,0.00033123958083343733,1.7222591302301565e-05
10,4,0.000299646802241125,0.00035891676989327487,0.0003316465660238163,1.8444232610763653e-05
11,4,0.0003075714230695816,0.00035947623299460827,0.00033798285828173574,1.5914533088774652e-05
12,4,0.0003100057578710271,0.0003613089579031243,0.00033689744628476995,1.2507845200297951e-05
13,4,0.0003077860855838721,0.0003613089579031243,0.00033675045514529306,1.4851940501037019e-05
14,4,0.0003140872934774137,0.0003536923015435663,0.0003364033415051634,1.1584472984140186e-05
15,4,0.0003078546176953507,0.0003612008473248037,0.0003312516365905066,1.536406672808098e-05
16,4,0.00030766824694848026,0.0003666793139071735,0.00033394821873312876,1.4127122449224096e-05
17,4,0.0003110253081613955,0.00037780431517662864,0.0003408832242093676,1.8662044601858673e-05
18,4,0.00031190691448020644,0.00037780431517662864,0.0003379666933395069,1.9461150101954187e-05
19,4,0.00030871126159120934,0.00037780431517662864,0.00034000120029662763,2.442316177878111e-05
20,4,0.0003091546916223155,0.00037780431517662864,0.0003373366675015291,2.011040540706758e-05
21,4,0.0003095025852444757,0.00036868894813598595,0.0003350048652426542,1.732622393790475e-05
22,4,0.0003085137689452105,0.0003612399422226321,0.00033781065374376325,1.322701398609333e-05
23,4,0.0002974104726750679,0.0003612399422226321,0.00033343458971928135,1.8594026685428232e-05
24,4,0.00029382072232935944,0.0003604666631945853,0.0003390840671111855,1.4928061307909497e-05
25,4,0.0003121469246145249,0.0003604666631945853,0.000337190718716781,1.4138204132544546e-05
26,4,0.000315694042137105,0.0003604666631945853,0.00033722318725469406,1.227665517772007e-05
27,4,0.0003211129429697768,0.0003559276891098321,0.0003356289843420671,1.1483170864669154e-05
28,4,0.000315510500977359,0.0003559276891098321,0.0003369638862421305,1.3657221281818259e-05
29,4,0.00030717844753793956,0.000359847700952779,0.00033726437896846673,1.8363235540497842e-05
30,4,0.00031281329366133445,0.00035852575510643035,0.0003339211694368744,1.2057463062663206e-05
31,4,0.0003050773604200966,0.00035852575510643035,0.00032748166658412494,1.5856488897192274e-05
32,4,0.0003055767637646719,0.00035852575510643035,0.0003296410664202083,1.516141947709955e-05
33,4,0.0003061134174575935,0.0003558043348225604,0.00033261904140793837,1.3691862181857944e-05
34,4,0.0003084205226635482,0.0003558043348225604,0.0003312570572829951,1.5159244378468257e-05
35,4,0.0002952161306736294,0.0003558043348225604,0.00032797216697456324,1.649328515648907e-05
36,4,0.00030672276136428303,0.0003748220919701807,0.00033478598763555335,1.8179715113127893e-05
37,4,0.0003074372191253814,0.0003748220919701807,0.0003318394761720134,1.9384258149117228e-05
38,4,0.00031459529982122647,0.0003748220919701807,0.0003342786893450356,1.697964427219764e-05
39,4,0.00031374822502723847,0.0003709812287591981,0.0003403873852030017,1.8426411020851475e-05
40,4,0.0003170380329581021,0.00036913086947134427,0.00034200314432762874,1.5482182465630846e-05
41,4,0.0003001183655993835,0.00035831308229487065,0.00033735917523812335,1.726532686509695e-05
42,4,0.0002999809899812092,0.000364352767670003,0.0003368425155108326,1.788996028843874e-05
43,4,0.00031158988198476514,0.0003484967225147401,0.0003327954658045031,1.3224047417330237e-05
44,4,0.0003073561882939157,0.00034789881929690996,0.00033055593678297206,1.2283908875089345e-05
45,4,0.00031230285012824144,0.000361973981303986,0.0003352569253083757,1.2795309953972899e-05
46,4,0.0003021919794804439,0.000363406874792792,0.00033602240025663226,1.5717361559026048e-05
47,4,0.00031801728312398777,0.0003725529821188576,0.0003411673323790388,1.701248816641662e-05
48,4,0.00031121611763615294,0.0003757869210852553,0.0003433100665898406,1.6090821576703757e-05
49,4,0.00031323848188024775,0.0003757869210852553,0.0003418877144325981,1.50737190017141e-05
50,4,0.00030604552495266805,0.00037552713433041014,0.00033779785895230184,2.016647675600573e-05
51,4,0.0003236796350342596,0.00037430379291110747,0.0003443192331106149,1.3874173694983136e-05
52,4,0.0003092766035374543,0.0003744315649514149,0.00033907900882007927,1.908643370234683e-05
53,4,0.00031463133327629236,0.00036934223603878134,0.0003381811718640152,1.7402123615100083e-05
54,4,0.0003192724660678968,0.00036934223603878134,0.00034533925792619175,1.8616810526202876e-05
55,4,0.00031228493632503245,0.00036934223603878134,0.0003463352744288686,1.6947998707123744e-05
56,4,0.0003092331149102497,0.00038919775164451744,0.0003485318463826879,2.0652255695377802e-05
57,4,0.0003022560245146357,0.0003929402386205385,0.0003439045224170163,2.331470324269766e-05
58,4,0.0003182991076915495,0.00037675725134045883,0.00034697680955369847,1.9148804977139467e-05
59,4,0.00031107693458037254,0.0003705928426053444,0.00033710018489051393,1.684912189396784e-05
