generation,evaluated_individuals,min_fitness,max_fitness,avg_fitness,std_fitness
0,4,0.00023338546755932415,0.0002682783165962272,0.00024734776962366685,8.616254852750288e-06
1,4,0.00023553079844574554,0.00026363426432998477,0.0002479895976410368,7.979583485964109e-06
2,4,0.00023732298130351763,0.0002673768987501879,0.000253155092565165,9.659670971322508e-06
3,4,0.000235516928207295,0.0002753600554073797,0.00025084929058637976,9.240826277688977e-06
4,4,0.00024026263500266605,0.000262039301768424,0.00025268020983103533,7.366539931123368e-06
5,4,0.00024223623759192305,0.00026806215480012217,0.00025252369067483687,6.751200697730432e-06
6,4,0.00023779665843268644,0.00026863759915243856,0.0002514174570593836,7.941946161345294e-06
7,4,0.00023859503059327471,0.0002778514877559091,0.0002568403167700316,1.1226965245227097e-05
8,4,0.0002319938310848776,0.00026443644809794926,0.00025465899296413973,7.583983365139003e-06
9,4,0.00023744681857815078,0.00026143689905100886,0.00024880576622713057,5.992872499592725e-06
10,4,0.00023032387779384222,0.00026143689905100886,0.00024823138957862724,9.106987768942314e-06
11,4,0.0002327566638578593,0.00026800907629485546,0.000248227552904312,8.599148727000474e-06
12,4,0.0002387213131066827,0.00026800907629485546,0.0002521221058111969,9.40133337153314e-06
13,4,0.00023506506064694373,0.00026800907629485546,0.00025200022453311275,1.008028392846059e-05
14,4,0.00023600703612372247,0.00026647669628197395,0.00025721475483821,8.25491524938615e-06
15,4,0.00023653219389174502,0.00027105308177527936,0.0002545760309421741,9.791191797770303e-06
16,4,0.00023219914536277305,0.000279747433371083,0.0002551529742412698,1.240318687982047e-05
17,4,0.0002444934441152033,0.000279747433371083,0.00025621131415184105,8.83983306035619e-06
18,4,0.00023854492061699877,0.0002863907729126175,0.00026069039491089354,1.0613650266235428e-05
19,4,0.0002318374161993224,0.0002863907729126175,0.0002567148666224444,1.3897981225355658e-05
20,4,0.0002312905941741736,0.0002817457432240019,0.00025436828339911975,1.6231312119942377e-05
21,4,0.00022172108770774195,0.0002785840208087489,0.0002568733998531327,1.5030464371644702e-05
22,4,0.0002368229772576848,0.0002827812983238934,0.00026130327533829904,1.0909912101413306e-05
23,4,0.00024050895447592918,0.0002827812983238934,0.0002650563832663005,1.1806648601045568e-05
24,4,0.00023266529545323293,0.0002802234354287774,0.00025744098328953107,1.4031125978168828e-05
25,4,0.00023712783224926994,0.0002836581692981605,0.00025888392787646713,1.5084860416600925e-05
26,4,0.0002362773812067752,0.0002826686176990762,0.0002606650916999119,1.4165695232083003e-05
27,4,0.00024233367232181444,0.0002777250773934438,0.00025809776815221566,9.66067766073569e-06
28,4,0.00023632917357299318,0.0002758516519641348,0.0002546246832881155,1.155791231981981e-05
29,4,0.00024044440139716386,0.00028294433186675243,0.0002582819387528386,1.277097332874932e-05
30,4,0.0002347057381217235,0.00027594988047069136,0.0002569761092376608,1.3817343647190636e-05
31,4,0.00022825248787289431,0.00030527332095059526,0.00026463860244978264,1.9918473532526875e-05
32,4,0.00023094715864352067,0.00032764349473863214,0.00027096124604533863,2.4005620034000703e-05
33,4,0.0002537861141698054,0.00030483434551037636,0.0002699169438684113,1.5017673497934316e-05
34,4,0.00023743763675806501,0.0002996877437114648,0.0002654097661425671,1.6496833712279527e-05
35,4,0.00024324593687368232,0.0002925757585782542,0.00026317901050863324,1.3936332820449721e-05
36,4,0.00025553231492426943,0.0002925757585782542,0.00027086127608209084,1.0153542350845014e-05
37,4,0.00024218430599439253,0.0002992129710573944,0.00026191558367727615,1.3417938415242718e-05
38,4,0.00023890207258256004,0.0002992129710573944,0.0002654048363036491,1.623911738672391e-05
39,4,0.00024290627106710944,0.0002992129710573944,0.0002623365546228385,1.3393167922867635e-05
40,4,0.0002391414782485327,0.00029028461967028245,0.00026213043618192783,1.4232021033579602e-05
41,4,0.00023788702535416042,0.00029028461967028245,0.0002657296741878582,1.4625478491033606e-05
42,4,0.00024265790809323452,0.0002967649163928015,0.00026546826873864927,1.1805771142826808e-05
43,4,0.00024461470347313693,0.0002934715747256835,0.00026202582805008443,1.0995311583637864e-05
44,4,0.00024885758044679724,0.00028493575122862764,0.000263416079330186,1.2003156000057651e-05
45,4,0.00024264033905194897,0.00028538514136308924,0.0002635549941484699,1.157632588921613e-05
46,4,0.00024205926647775507,0.00027827967492983997,0.00025737696475645,9.05787902438043e-06
47,4,0.00024156151594305098,0.0002740217761314803,0.0002567403075815663,9.16999065841742e-06
48,4,0.00023671107092628496,0.0002762326782723454,0.00025424146585081636,1.2671405068983567e-05
49,4,0.0002390482429834295,0.0002762326782723454,0.0002561868144085645,1.138196371970135e-05
50,4,0.00024174854718667758,0.00028442889020094056,0.00025855123078021784,1.1627733158517994e-05
51,4,0.00024373756334976083,0.00027622365828585695,0.000259378553318451,9.563692976998985e-06
52,4,0.00023940275404307366,0.0002792772374114501,0.00025683739201433895,1.1109554743630723e-05
53,4,0.0002396082913034222,0.0002695366253749188,0.00025167296338577544,8.447852898442217e-06
54,4,0.00023588397895310564,0.000268932038091828,0.0002520292019836376,1.0034337967601542e-05
55,4,0.00023209543395839158,0.000268932038091828,0.0002484842632415727,8.340619634849584e-06
56,4,0.0002376441380629408,0.000268932038091828,0.00025259289690194946,7.845066452144728e-06
57,4,0.00023881900357275112,0.0002653864990782018,0.00025432836915786157,7.085297482189426e-06
58,4,0.00023294637641040335,0.0002653864990782018,0.0002521908553680307,9.498995529972504e-06
59,4,0.0002416165327256067,0.00026943094206273715,0.0002570055741364595,7.316907250988092e-06
